ano,mes,sigla_uf,sigla_uf_nome,tipo_consumo,numero_consumidores,consumo
2013,3,SE,Sergipe,Outros,29957,60728
2013,4,SE,Sergipe,Outros,29988,60007
2013,5,SE,Sergipe,Outros,30036,52221
2013,6,SE,Sergipe,Outros,30087,50977
2013,7,SE,Sergipe,Outros,30187,49148
2013,8,SE,Sergipe,Outros,30236,49653
2013,9,SE,Sergipe,Outros,30230,51529
2013,10,SE,Sergipe,Outros,30288,52674
2013,11,SE,Sergipe,Outros,30374,54671
2013,12,SE,Sergipe,Outros,30473,56931
2013,1,SE,Sergipe,Comercial,46392,48779
2013,2,SE,Sergipe,Comercial,46453,48736
2013,3,SE,Sergipe,Comercial,46554,49303
2013,4,SE,Sergipe,Comercial,46669,49741
2013,5,SE,Sergipe,Comercial,46953,46928
2013,6,SE,Sergipe,Comercial,47124,44448
2013,7,SE,Sergipe,Comercial,47180,43199
2013,8,SE,Sergipe,Comercial,47277,43342
2013,9,SE,Sergipe,Comercial,47521,43960
2013,10,SE,Sergipe,Comercial,47657,45040
2013,11,SE,Sergipe,Comercial,47960,45444
2013,12,SE,Sergipe,Comercial,48282,47644
2013,1,SE,Sergipe,Industrial,3225,128057
2013,2,SE,Sergipe,Industrial,3232,124615
2013,3,SE,Sergipe,Industrial,3230,136263
2013,4,SE,Sergipe,Industrial,3220,132571
2013,5,SE,Sergipe,Industrial,3229,133228
2013,6,SE,Sergipe,Industrial,3226,134407
2013,7,SE,Sergipe,Industrial,3225,140558
2013,8,SE,Sergipe,Industrial,3237,141653
2013,9,SE,Sergipe,Industrial,3240,134369
2013,10,SE,Sergipe,Industrial,3233,142387
2013,11,SE,Sergipe,Industrial,3232,139153
2013,12,SE,Sergipe,Industrial,3228,142182
2013,1,SE,Sergipe,Residencial,685625,88811
2013,2,SE,Sergipe,Residencial,688784,85489
2013,3,SE,Sergipe,Residencial,691444,85903
2013,4,SE,Sergipe,Residencial,693665,88531
2013,5,SE,Sergipe,Residencial,696355,83567
2013,6,SE,Sergipe,Residencial,698691,79371
2013,7,SE,Sergipe,Residencial,700955,79029
2013,8,SE,Sergipe,Residencial,703752,75126
2013,9,SE,Sergipe,Residencial,705926,74273
2013,10,SE,Sergipe,Residencial,708192,77972
2013,11,SE,Sergipe,Residencial,709870,78376
2013,12,SE,Sergipe,Residencial,712378,82738
2013,1,SP,São Paulo,Total,,11119636
2013,2,SP,São Paulo,Total,,11367043
2013,3,SP,São Paulo,Total,,11277016
2013,4,SP,São Paulo,Total,,11428432
2013,5,SP,São Paulo,Total,,11324556
2013,6,SP,São Paulo,Total,,11149435
2013,7,SP,São Paulo,Total,,11009688
2013,8,SP,São Paulo,Total,,11169268
2013,9,SP,São Paulo,Total,,11412271
2013,10,SP,São Paulo,Total,,11569135
2013,11,SP,São Paulo,Total,,11800025
2013,12,SP,São Paulo,Total,,11617828
2013,1,SP,São Paulo,Cativo,,7838618
2013,2,SP,São Paulo,Cativo,,8031852
2013,3,SP,São Paulo,Cativo,,7934500
2013,4,SP,São Paulo,Cativo,,7946964
2013,5,SP,São Paulo,Cativo,,7850801
2013,6,SP,São Paulo,Cativo,,7739266
2013,7,SP,São Paulo,Cativo,,7623507
2013,8,SP,São Paulo,Cativo,,7675030
2013,9,SP,São Paulo,Cativo,,7974463
2013,10,SP,São Paulo,Cativo,,8125241
2013,11,SP,São Paulo,Cativo,,8266657
2013,12,SP,São Paulo,Cativo,,8243145
2013,1,SP,São Paulo,Outros,378784,1200871
2013,2,SP,São Paulo,Outros,380284,1157724
2013,3,SP,São Paulo,Outros,380225,1191237
2013,4,SP,São Paulo,Outros,380501,1213844
2013,5,SP,São Paulo,Outros,381547,1225184
2013,6,SP,São Paulo,Outros,382064,1203440
2013,7,SP,São Paulo,Outros,382331,1186133
2013,8,SP,São Paulo,Outros,382282,1192028
2013,9,SP,São Paulo,Outros,382770,1284257
2013,10,SP,São Paulo,Outros,383936,1269462
2013,11,SP,São Paulo,Outros,386699,1277194
2013,12,SP,São Paulo,Outros,385056,1246709
2013,1,SP,São Paulo,Comercial,1039083,2324194
2013,2,SP,São Paulo,Comercial,1040616,2292030
2013,3,SP,São Paulo,Comercial,1043357,2327055
2013,4,SP,São Paulo,Comercial,1043004,2276594
2013,5,SP,São Paulo,Comercial,1042679,2192384
2013,6,SP,São Paulo,Comercial,1042440,2122055
2013,7,SP,São Paulo,Comercial,1043735,2071810
2013,8,SP,São Paulo,Comercial,1045478,2068582
2013,9,SP,São Paulo,Comercial,1063781,2231529
2013,10,SP,São Paulo,Comercial,1080921,2331562
2013,11,SP,São Paulo,Comercial,1089947,2462167
2013,12,SP,São Paulo,Comercial,1096823,2563194
2013,1,SP,São Paulo,Industrial,121547,4257677
2013,2,SP,São Paulo,Industrial,121906,4624135
2013,3,SP,São Paulo,Industrial,121969,4580020
2013,4,SP,São Paulo,Industrial,122173,4714130
2013,5,SP,São Paulo,Industrial,122223,4710262
2013,6,SP,São Paulo,Industrial,122033,4611653
2013,7,SP,São Paulo,Industrial,122338,4591068
2013,8,SP,São Paulo,Industrial,122326,4690540
2013,9,SP,São Paulo,Industrial,122420,4673717
2013,10,SP,São Paulo,Industrial,122542,4730486
2013,11,SP,São Paulo,Industrial,122974,4787642
2013,12,SP,São Paulo,Industrial,122803,4579086
2013,1,SP,São Paulo,Residencial,15060085,3336894
2013,2,SP,São Paulo,Residencial,15144041,3293154
2013,3,SP,São Paulo,Residencial,15186283,3178704
2013,4,SP,São Paulo,Residencial,15227723,3223864
2013,5,SP,São Paulo,Residencial,15267127,3196726
2013,6,SP,São Paulo,Residencial,15307720,3212287
2013,7,SP,São Paulo,Residencial,15342205,3160677
2013,8,SP,São Paulo,Residencial,15387752,3218118
2013,9,SP,São Paulo,Residencial,15397675,3222768
2013,10,SP,São Paulo,Residencial,15429347,3237625
2013,11,SP,São Paulo,Residencial,15477255,3273022
2013,12,SP,São Paulo,Residencial,15513352,3228839
2013,1,TO,Tocantins,Total,,136012
2013,2,TO,Tocantins,Total,,128970
2013,3,TO,Tocantins,Total,,136018
2013,4,TO,Tocantins,Total,,143444
2013,5,TO,Tocantins,Total,,148626
2013,6,TO,Tocantins,Total,,153065
2013,7,TO,Tocantins,Total,,159248
2013,8,TO,Tocantins,Total,,161376
2013,9,TO,Tocantins,Total,,166126
2013,10,TO,Tocantins,Total,,173397
2013,11,TO,Tocantins,Total,,158925
2013,12,TO,Tocantins,Total,,151695
2013,1,TO,Tocantins,Cativo,,131920
2013,2,TO,Tocantins,Cativo,,125225
2013,3,TO,Tocantins,Cativo,,131869
2013,4,TO,Tocantins,Cativo,,139204
2013,5,TO,Tocantins,Cativo,,144315
2013,6,TO,Tocantins,Cativo,,149024
2013,7,TO,Tocantins,Cativo,,154952
2013,8,TO,Tocantins,Cativo,,156963
2013,9,TO,Tocantins,Cativo,,161856
2013,10,TO,Tocantins,Cativo,,169089
2013,11,TO,Tocantins,Cativo,,154805
2013,12,TO,Tocantins,Cativo,,147395
2013,1,TO,Tocantins,Outros,73329,37649
2013,2,TO,Tocantins,Outros,73329,34278
2013,3,TO,Tocantins,Outros,73277,34895
2013,4,TO,Tocantins,Outros,73310,37190
2013,5,TO,Tocantins,Outros,73260,37968
2013,6,TO,Tocantins,Outros,73360,40129
2013,7,TO,Tocantins,Outros,73378,44065
2013,8,TO,Tocantins,Outros,73382,43671
2013,9,TO,Tocantins,Outros,73355,42450
2013,10,TO,Tocantins,Outros,73327,42476
2013,11,TO,Tocantins,Outros,73214,37897
2013,12,TO,Tocantins,Outros,73215,37835
2013,1,TO,Tocantins,Comercial,35035,27664
2013,2,TO,Tocantins,Comercial,35181,26389
2013,3,TO,Tocantins,Comercial,35271,28235
2013,4,TO,Tocantins,Comercial,35448,29725
2013,5,TO,Tocantins,Comercial,35686,31034
2013,6,TO,Tocantins,Comercial,35988,30899
2013,7,TO,Tocantins,Comercial,36183,31324
2013,8,TO,Tocantins,Comercial,36770,32069
2013,9,TO,Tocantins,Comercial,36525,33283
2013,10,TO,Tocantins,Comercial,36611,35279
2013,11,TO,Tocantins,Comercial,36795,37620
2013,12,TO,Tocantins,Comercial,36913,31959
2013,1,TO,Tocantins,Industrial,2159,18918
2013,2,TO,Tocantins,Industrial,2159,19425
2013,3,TO,Tocantins,Industrial,2150,21041
2013,4,TO,Tocantins,Industrial,2142,22214
2013,5,TO,Tocantins,Industrial,2146,21593
2013,6,TO,Tocantins,Industrial,2149,24075
2013,7,TO,Tocantins,Industrial,2156,25742
2013,8,TO,Tocantins,Industrial,2173,25248
2013,9,TO,Tocantins,Industrial,2165,26341
2013,10,TO,Tocantins,Industrial,2152,25562
2013,11,TO,Tocantins,Industrial,2160,23600
2013,12,TO,Tocantins,Industrial,2158,21741
2013,1,TO,Tocantins,Residencial,391558,51781
2013,2,TO,Tocantins,Residencial,393267,48878
2013,3,TO,Tocantins,Residencial,395169,51847
2013,4,TO,Tocantins,Residencial,397366,54315
2013,5,TO,Tocantins,Residencial,399559,58031
2013,6,TO,Tocantins,Residencial,401030,57962
2013,7,TO,Tocantins,Residencial,402951,58117
2013,8,TO,Tocantins,Residencial,405163,60388
2013,9,TO,Tocantins,Residencial,407275,64052
2013,10,TO,Tocantins,Residencial,408840,70080
2013,11,TO,Tocantins,Residencial,410377,59808
2013,12,TO,Tocantins,Residencial,412135,60160
2014,1,AC,Acre,Total,,74096
2014,2,AC,Acre,Total,,72453
2014,3,AC,Acre,Total,,70003
2014,4,AC,Acre,Total,,71360
2014,5,AC,Acre,Total,,73009
2014,6,AC,Acre,Total,,70033
2014,7,AC,Acre,Total,,69657
2014,8,AC,Acre,Total,,72093
2014,9,AC,Acre,Total,,79577
2014,10,AC,Acre,Total,,80814
2014,11,AC,Acre,Total,,74031
2014,12,AC,Acre,Total,,79434
2014,1,AC,Acre,Cativo,,73300
2014,2,AC,Acre,Cativo,,71640
2014,3,AC,Acre,Cativo,,69069
2014,4,AC,Acre,Cativo,,70450
2014,5,AC,Acre,Cativo,,72053
2014,6,AC,Acre,Cativo,,69077
2014,7,AC,Acre,Cativo,,68936
2014,8,AC,Acre,Cativo,,71093
2014,9,AC,Acre,Cativo,,78564
2014,10,AC,Acre,Cativo,,79750
2014,11,AC,Acre,Cativo,,73009
2014,12,AC,Acre,Cativo,,78386
2014,1,AC,Acre,Outros,30463,19069
2014,2,AC,Acre,Outros,30492,17504
2014,3,AC,Acre,Outros,30525,15386
2014,4,AC,Acre,Outros,30575,17936
2014,5,AC,Acre,Outros,30560,18635
2014,6,AC,Acre,Outros,30750,18073
2014,7,AC,Acre,Outros,30863,18566
2014,8,AC,Acre,Outros,30720,18944
2014,9,AC,Acre,Outros,30836,19655
2014,10,AC,Acre,Outros,30797,19937
2014,11,AC,Acre,Outros,30990,18685
2014,12,AC,Acre,Outros,31129,22573
2014,1,AC,Acre,Comercial,19105,18294
2014,2,AC,Acre,Comercial,19081,18506
2014,3,AC,Acre,Comercial,19128,18580
2014,4,AC,Acre,Comercial,19166,18299
2014,5,AC,Acre,Comercial,19294,17519
2014,6,AC,Acre,Comercial,19214,17724
2014,7,AC,Acre,Comercial,19388,17265
2014,8,AC,Acre,Comercial,19419,18296
2014,9,AC,Acre,Comercial,19545,20394
2014,10,AC,Acre,Comercial,19373,20820
2014,11,AC,Acre,Comercial,19531,18698
2014,12,AC,Acre,Comercial,19625,20055
2014,1,AC,Acre,Industrial,741,3431
2014,2,AC,Acre,Industrial,735,3072
2014,3,AC,Acre,Industrial,720,2832
2014,4,AC,Acre,Industrial,736,2624
2014,5,AC,Acre,Industrial,733,3018
2014,6,AC,Acre,Industrial,710,3141
2014,7,AC,Acre,Industrial,728,3269
2014,8,AC,Acre,Industrial,732,2828
2014,9,AC,Acre,Industrial,730,3344
2014,10,AC,Acre,Industrial,728,3323
2014,11,AC,Acre,Industrial,730,3136
2014,12,AC,Acre,Industrial,716,2890
2014,1,AC,Acre,Residencial,182763,33302
2014,2,AC,Acre,Residencial,183553,33371
2014,3,AC,Acre,Residencial,184312,33205
2014,4,AC,Acre,Residencial,184950,32501
2014,5,AC,Acre,Residencial,186615,33837
2014,6,AC,Acre,Residencial,187088,31095
2014,7,AC,Acre,Residencial,187811,30557
2014,8,AC,Acre,Residencial,187940,32025
2014,9,AC,Acre,Residencial,188550,36184
2014,10,AC,Acre,Residencial,187200,36734
2014,11,AC,Acre,Residencial,187633,33512
2014,12,AC,Acre,Residencial,188572,33916
2014,1,AL,Alagoas,Total,,445792
2014,2,AL,Alagoas,Total,,401345
2014,3,AL,Alagoas,Total,,422230
2014,4,AL,Alagoas,Total,,417985
2014,5,AL,Alagoas,Total,,408470
2014,6,AL,Alagoas,Total,,391283
2014,7,AL,Alagoas,Total,,399265
2014,8,AL,Alagoas,Total,,396213
2014,9,AL,Alagoas,Total,,401275
2014,10,AL,Alagoas,Total,,394429
2014,11,AL,Alagoas,Total,,422006
2014,12,AL,Alagoas,Total,,449320
2014,1,AL,Alagoas,Cativo,,427554
2014,2,AL,Alagoas,Cativo,,386088
2014,3,AL,Alagoas,Cativo,,404985
2014,4,AL,Alagoas,Cativo,,401099
2014,5,AL,Alagoas,Cativo,,392771
2014,6,AL,Alagoas,Cativo,,375074
2014,7,AL,Alagoas,Cativo,,380639
2014,8,AL,Alagoas,Cativo,,378364
2014,9,AL,Alagoas,Cativo,,384037
2014,10,AL,Alagoas,Cativo,,376648
2014,11,AL,Alagoas,Cativo,,404521
2014,12,AL,Alagoas,Cativo,,429758
2014,1,AL,Alagoas,Outros,20496,79703
2014,2,AL,Alagoas,Outros,20463,72640
2014,3,AL,Alagoas,Outros,20510,71992
2014,4,AL,Alagoas,Outros,20468,63904
2014,5,AL,Alagoas,Outros,20600,55255
2014,6,AL,Alagoas,Outros,20585,52874
2014,7,AL,Alagoas,Outros,20580,50591
2014,8,AL,Alagoas,Outros,20549,53412
2014,9,AL,Alagoas,Outros,20749,55934
2014,10,AL,Alagoas,Outros,20786,61109
2014,11,AL,Alagoas,Outros,21330,70126
2014,12,AL,Alagoas,Outros,21790,75679
2014,1,AL,Alagoas,Comercial,58076,65332
2014,2,AL,Alagoas,Comercial,58121,65672
2014,3,AL,Alagoas,Comercial,58105,61063
2014,4,AL,Alagoas,Comercial,58082,66164
2014,5,AL,Alagoas,Comercial,58276,62474
2014,6,AL,Alagoas,Comercial,58322,59482
2014,7,AL,Alagoas,Comercial,58396,56192
2014,8,AL,Alagoas,Comercial,58708,57762
2014,9,AL,Alagoas,Comercial,58827,61772
2014,10,AL,Alagoas,Comercial,58931,63127
2014,11,AL,Alagoas,Comercial,59056,66089
2014,12,AL,Alagoas,Comercial,59215,66973
2014,1,AL,Alagoas,Industrial,2635,184986
2014,2,AL,Alagoas,Industrial,2654,150821
2014,3,AL,Alagoas,Industrial,2629,179703
2014,4,AL,Alagoas,Industrial,2645,175814
2014,5,AL,Alagoas,Industrial,2648,177316
2014,6,AL,Alagoas,Industrial,2644,176955
2014,7,AL,Alagoas,Industrial,2620,189306
2014,8,AL,Alagoas,Industrial,2625,181623
2014,9,AL,Alagoas,Industrial,2582,180451
2014,10,AL,Alagoas,Industrial,2608,164599
2014,11,AL,Alagoas,Industrial,2572,177926
2014,12,AL,Alagoas,Industrial,2597,188147
2014,1,AL,Alagoas,Residencial,907156,115771
2014,2,AL,Alagoas,Residencial,910715,112212
2014,3,AL,Alagoas,Residencial,911703,109472
2014,4,AL,Alagoas,Residencial,913553,112103
2014,5,AL,Alagoas,Residencial,920556,113425
2014,6,AL,Alagoas,Residencial,918448,101972
2014,7,AL,Alagoas,Residencial,921256,103176
2014,8,AL,Alagoas,Residencial,926241,103416
2014,9,AL,Alagoas,Residencial,927072,103118
2014,10,AL,Alagoas,Residencial,929822,105594
2014,11,AL,Alagoas,Residencial,932639,107865
2014,12,AL,Alagoas,Residencial,931604,118521
2014,1,AM,Amazonas,Total,,501549
2014,2,AM,Amazonas,Total,,479463
2014,3,AM,Amazonas,Total,,495404
2014,4,AM,Amazonas,Total,,498706
2014,5,AM,Amazonas,Total,,529186
2014,6,AM,Amazonas,Total,,493025
2014,7,AM,Amazonas,Total,,528946
2014,8,AM,Amazonas,Total,,547175
2014,9,AM,Amazonas,Total,,569778
2014,10,AM,Amazonas,Total,,559531
2014,11,AM,Amazonas,Total,,544129
2014,12,AM,Amazonas,Total,,528333
2014,1,AM,Amazonas,Cativo,,501549
2014,2,AM,Amazonas,Cativo,,479463
2014,3,AM,Amazonas,Cativo,,495404
2014,4,AM,Amazonas,Cativo,,498706
2014,5,AM,Amazonas,Cativo,,529186
2014,6,AM,Amazonas,Cativo,,493025
2014,7,AM,Amazonas,Cativo,,528946
2014,8,AM,Amazonas,Cativo,,547175
2014,9,AM,Amazonas,Cativo,,569778
2014,10,AM,Amazonas,Cativo,,559531
2014,11,AM,Amazonas,Cativo,,544129
2014,12,AM,Amazonas,Cativo,,528333
2014,1,AM,Amazonas,Outros,51750,87538
2014,2,AM,Amazonas,Outros,51850,87061
2014,3,AM,Amazonas,Outros,51906,96537
2014,4,AM,Amazonas,Outros,51773,97975
2014,5,AM,Amazonas,Outros,51822,100625
2014,6,AM,Amazonas,Outros,51834,94520
2014,7,AM,Amazonas,Outros,51903,101780
2014,8,AM,Amazonas,Outros,51869,98303
2014,9,AM,Amazonas,Outros,52042,105436
2014,10,AM,Amazonas,Outros,52092,107622
2014,11,AM,Amazonas,Outros,52046,95675
2014,12,AM,Amazonas,Outros,52138,93746
2014,1,AM,Amazonas,Comercial,70376,103676
2014,2,AM,Amazonas,Comercial,70546,96205
2014,3,AM,Amazonas,Comercial,70773,101161
2014,4,AM,Amazonas,Comercial,70992,104372
2014,5,AM,Amazonas,Comercial,71027,109543
2014,6,AM,Amazonas,Comercial,71275,106480
2014,7,AM,Amazonas,Comercial,71224,108565
2014,8,AM,Amazonas,Comercial,71422,115146
2014,9,AM,Amazonas,Comercial,71922,121142
2014,10,AM,Amazonas,Comercial,71703,113746
2014,11,AM,Amazonas,Comercial,71851,112154
2014,12,AM,Amazonas,Comercial,71750,117889
2014,1,AM,Amazonas,Industrial,3152,151841
2014,2,AM,Amazonas,Industrial,3153,144760
2014,3,AM,Amazonas,Industrial,3159,146843
2014,4,AM,Amazonas,Industrial,3163,148922
2014,5,AM,Amazonas,Industrial,3162,152727
2014,6,AM,Amazonas,Industrial,3126,126412
2014,7,AM,Amazonas,Industrial,3095,150633
2014,8,AM,Amazonas,Industrial,3108,155460
2014,9,AM,Amazonas,Industrial,3127,157672
2014,10,AM,Amazonas,Industrial,3094,162271
2014,11,AM,Amazonas,Industrial,3091,154328
2014,12,AM,Amazonas,Industrial,3082,135060
2014,1,AM,Amazonas,Residencial,705229,158494
2014,2,AM,Amazonas,Residencial,708535,151437
2014,3,AM,Amazonas,Residencial,716167,150863
2014,4,AM,Amazonas,Residencial,720086,147437
2014,5,AM,Amazonas,Residencial,721807,166291
2014,6,AM,Amazonas,Residencial,725829,165613
2014,7,AM,Amazonas,Residencial,724988,167968
2014,8,AM,Amazonas,Residencial,728526,178266
2014,9,AM,Amazonas,Residencial,736491,185528
2014,10,AM,Amazonas,Residencial,732656,175892
2014,11,AM,Amazonas,Residencial,733573,181972
2014,12,AM,Amazonas,Residencial,733766,181638
2014,1,AP,Amapá,Total,,86182
2014,2,AP,Amapá,Total,,74887
2014,3,AP,Amapá,Total,,73891
2014,4,AP,Amapá,Total,,81156
2014,5,AP,Amapá,Total,,79404
2014,6,AP,Amapá,Total,,82739
2014,7,AP,Amapá,Total,,82810
2014,8,AP,Amapá,Total,,86569
2014,9,AP,Amapá,Total,,93091
2014,10,AP,Amapá,Total,,91575
2014,11,AP,Amapá,Total,,93246
2014,12,AP,Amapá,Total,,89071
2014,1,AP,Amapá,Cativo,,86182
2014,2,AP,Amapá,Cativo,,74887
2014,3,AP,Amapá,Cativo,,73891
2014,4,AP,Amapá,Cativo,,81156
2014,5,AP,Amapá,Cativo,,79404
2014,6,AP,Amapá,Cativo,,82739
2014,7,AP,Amapá,Cativo,,82810
2014,8,AP,Amapá,Cativo,,86569
2014,9,AP,Amapá,Cativo,,93091
2014,10,AP,Amapá,Cativo,,91575
2014,11,AP,Amapá,Cativo,,93246
2014,12,AP,Amapá,Cativo,,89071
2014,1,AP,Amapá,Outros,3508,15301
2014,2,AP,Amapá,Outros,3531,13840
2014,3,AP,Amapá,Outros,3580,14049
2014,4,AP,Amapá,Outros,3601,16389
2014,5,AP,Amapá,Outros,3530,14390
2014,6,AP,Amapá,Outros,3617,15612
2014,7,AP,Amapá,Outros,3628,14065
2014,8,AP,Amapá,Outros,3682,15793
2014,9,AP,Amapá,Outros,3728,16597
2014,10,AP,Amapá,Outros,3794,16652
2014,11,AP,Amapá,Outros,3870,17534
2014,12,AP,Amapá,Outros,3881,15795
2014,1,AP,Amapá,Comercial,16754,21329
2014,2,AP,Amapá,Comercial,16779,19154
2014,3,AP,Amapá,Comercial,16754,18003
2014,4,AP,Amapá,Comercial,16891,20403
2014,5,AP,Amapá,Comercial,16948,19813
2014,6,AP,Amapá,Comercial,16965,21183
2014,7,AP,Amapá,Comercial,17021,20408
2014,8,AP,Amapá,Comercial,16894,21976
2014,9,AP,Amapá,Comercial,17068,23462
2014,10,AP,Amapá,Comercial,17174,22798
2014,11,AP,Amapá,Comercial,17094,23935
2014,12,AP,Amapá,Comercial,17100,22892
2014,1,AP,Amapá,Industrial,455,3035
2014,2,AP,Amapá,Industrial,452,3718
2014,3,AP,Amapá,Industrial,453,3137
2014,4,AP,Amapá,Industrial,455,3186
2014,5,AP,Amapá,Industrial,449,3200
2014,6,AP,Amapá,Industrial,445,3150
2014,7,AP,Amapá,Industrial,444,2802
2014,8,AP,Amapá,Industrial,444,3667
2014,9,AP,Amapá,Industrial,445,3486
2014,10,AP,Amapá,Industrial,441,3193
2014,11,AP,Amapá,Industrial,441,3338
2014,12,AP,Amapá,Industrial,441,3309
2014,1,AP,Amapá,Residencial,161830,46517
2014,2,AP,Amapá,Residencial,162309,38175
2014,3,AP,Amapá,Residencial,162742,38702
2014,4,AP,Amapá,Residencial,163770,41178
2014,5,AP,Amapá,Residencial,163677,42001
2014,6,AP,Amapá,Residencial,164316,42794
2014,7,AP,Amapá,Residencial,166665,45535
2014,8,AP,Amapá,Residencial,166928,45133
2014,9,AP,Amapá,Residencial,167709,49546
2014,10,AP,Amapá,Residencial,168301,48932
2014,11,AP,Amapá,Residencial,168594,48439
2014,12,AP,Amapá,Residencial,168849,47075
2014,1,BA,Bahia,Total,,2032130
2014,2,BA,Bahia,Total,,1962083
2014,3,BA,Bahia,Total,,2070030
2014,4,BA,Bahia,Total,,2075100
2014,5,BA,Bahia,Total,,2057781
2014,6,BA,Bahia,Total,,1962626
2014,7,BA,Bahia,Total,,2050954
2014,8,BA,Bahia,Total,,2064288
2014,9,BA,Bahia,Total,,2086052
2014,10,BA,Bahia,Total,,2146426
2014,11,BA,Bahia,Total,,2146305
2014,12,BA,Bahia,Total,,2091206
2014,1,BA,Bahia,Cativo,,1807316
2014,2,BA,Bahia,Cativo,,1737664
2014,3,BA,Bahia,Cativo,,1832891
2014,4,BA,Bahia,Cativo,,1819431
2014,5,BA,Bahia,Cativo,,1780701
2014,6,BA,Bahia,Cativo,,1700801
2014,7,BA,Bahia,Cativo,,1764681
2014,8,BA,Bahia,Cativo,,1769151
2014,9,BA,Bahia,Cativo,,1786391
2014,10,BA,Bahia,Cativo,,1852397
2014,11,BA,Bahia,Cativo,,1832478
2014,12,BA,Bahia,Cativo,,1802834
2014,1,BA,Bahia,Outros,283787,312501
2014,2,BA,Bahia,Outros,284255,321083
2014,3,BA,Bahia,Outros,284559,328860
2014,4,BA,Bahia,Outros,284864,324206
2014,5,BA,Bahia,Outros,285294,339694
2014,6,BA,Bahia,Outros,285715,333873
2014,7,BA,Bahia,Outros,285977,344296
2014,8,BA,Bahia,Outros,286403,345134
2014,9,BA,Bahia,Outros,286908,362589
2014,10,BA,Bahia,Outros,287357,386973
2014,11,BA,Bahia,Outros,287765,343353
2014,12,BA,Bahia,Outros,288321,324538
2014,1,BA,Bahia,Comercial,332798,296827
2014,2,BA,Bahia,Comercial,333422,293592
2014,3,BA,Bahia,Comercial,334443,304380
2014,4,BA,Bahia,Comercial,335852,305454
2014,5,BA,Bahia,Comercial,337228,288160
2014,6,BA,Bahia,Comercial,338191,266215
2014,7,BA,Bahia,Comercial,339232,263545
2014,8,BA,Bahia,Comercial,341517,268727
2014,9,BA,Bahia,Comercial,343768,275479
2014,10,BA,Bahia,Comercial,345235,292908
2014,11,BA,Bahia,Comercial,346056,306001
2014,12,BA,Bahia,Comercial,347184,306421
2014,1,BA,Bahia,Industrial,19470,844087
2014,2,BA,Bahia,Industrial,19339,794082
2014,3,BA,Bahia,Industrial,19171,875133
2014,4,BA,Bahia,Industrial,19104,878973
2014,5,BA,Bahia,Industrial,19008,875061
2014,6,BA,Bahia,Industrial,18955,855734
2014,7,BA,Bahia,Industrial,18913,918818
2014,8,BA,Bahia,Industrial,18065,940293
2014,9,BA,Bahia,Industrial,17033,932715
2014,10,BA,Bahia,Industrial,16884,926534
2014,11,BA,Bahia,Industrial,16658,933782
2014,12,BA,Bahia,Industrial,16592,908777
2014,1,BA,Bahia,Residencial,4778760,578715
2014,2,BA,Bahia,Residencial,4794829,553326
2014,3,BA,Bahia,Residencial,4809641,561657
2014,4,BA,Bahia,Residencial,4823252,566467
2014,5,BA,Bahia,Residencial,4838631,554866
2014,6,BA,Bahia,Residencial,4849114,506804
2014,7,BA,Bahia,Residencial,4866364,524295
2014,8,BA,Bahia,Residencial,4881447,510134
2014,9,BA,Bahia,Residencial,4896113,515269
2014,10,BA,Bahia,Residencial,4915090,540011
2014,11,BA,Bahia,Residencial,4927907,563169
2014,12,BA,Bahia,Residencial,4931713,551470
2014,1,CE,Ceará,Total,,925025
2014,2,CE,Ceará,Total,,943695
2014,3,CE,Ceará,Total,,928567
2014,4,CE,Ceará,Total,,889692
2014,5,CE,Ceará,Total,,951714
2014,6,CE,Ceará,Total,,886364
2014,7,CE,Ceará,Total,,940659
2014,8,CE,Ceará,Total,,951073
2014,9,CE,Ceará,Total,,971410
2014,10,CE,Ceará,Total,,1006509
2014,11,CE,Ceará,Total,,1002098
2014,12,CE,Ceará,Total,,959696
2014,1,CE,Ceará,Cativo,,819974
2014,2,CE,Ceará,Cativo,,841282
2014,3,CE,Ceará,Cativo,,818463
2014,4,CE,Ceará,Cativo,,785280
2014,5,CE,Ceará,Cativo,,840877
2014,6,CE,Ceará,Cativo,,793569
2014,7,CE,Ceará,Cativo,,829748
2014,8,CE,Ceará,Cativo,,833713
2014,9,CE,Ceará,Cativo,,861144
2014,10,CE,Ceará,Cativo,,894805
2014,11,CE,Ceará,Cativo,,891665
2014,12,CE,Ceará,Cativo,,871134
2014,1,CE,Ceará,Outros,506829,220424
2014,2,CE,Ceará,Outros,501502,218428
2014,3,CE,Ceará,Outros,505910,214203
2014,4,CE,Ceará,Outros,502821,200997
2014,5,CE,Ceará,Outros,504956,228959
2014,6,CE,Ceará,Outros,505353,206013
2014,7,CE,Ceará,Outros,510470,215189
2014,8,CE,Ceará,Outros,514401,228148
2014,9,CE,Ceará,Outros,519115,236470
2014,10,CE,Ceará,Outros,525898,245371
2014,11,CE,Ceará,Outros,526870,247555
2014,12,CE,Ceará,Outros,521853,234607
2014,1,CE,Ceará,Comercial,173843,173887
2014,2,CE,Ceará,Comercial,173867,182918
2014,3,CE,Ceará,Comercial,174388,177436
2014,4,CE,Ceará,Comercial,174668,168928
2014,5,CE,Ceará,Comercial,174806,177896
2014,6,CE,Ceará,Comercial,174917,173780
2014,7,CE,Ceará,Comercial,175185,176854
2014,8,CE,Ceará,Comercial,175406,179493
